TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1277166","222751570","22459","3/1/2011 2:24:04 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","3/1/2011 2:31:00 PM"
"1277172","203037569","22427","3/1/2011 2:25:19 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","3/1/2011 2:31:03 PM"
"1277175","211466776","22457","3/1/2011 2:25:29 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","3/1/2011 2:28:36 PM"
"1277184","216085233","22856","3/1/2011 2:26:09 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","3/1/2011 2:29:06 PM"
"1277545","207957689","22513","3/2/2011 8:41:51 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","2","5","O","N","228","228","228-MATH-8-803","15448","803","803","2011","0","0","","","","","3/2/2011 8:49:07 AM"
"1277567","203728829","22439","3/2/2011 8:43:27 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-802","15447","802","802","2011","0","0","","","","","3/2/2011 8:51:42 AM"
"1277580","274959725","22525","3/2/2011 8:43:42 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-803","15448","803","803","2011","0","0","","","","","3/2/2011 8:48:57 AM"
"1277830","203798210","22381","3/2/2011 9:01:44 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","3/2/2011 9:05:19 AM"
"1277832","203308812","22599","3/2/2011 9:01:48 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","3/2/2011 9:05:34 AM"
"1277833","203798152","22380","3/2/2011 9:01:52 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","3/2/2011 9:05:12 AM"
"1277835","221908858","22869","3/2/2011 9:02:01 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-816","15426","816","816","2011","0","0","","","","","3/2/2011 9:05:15 AM"
"1277841","203125992","22374","3/2/2011 9:02:13 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","3/2/2011 9:06:11 AM"
