TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1346322","207494352","21475","6/27/2011 9:34:58 AM","6/27/2011 9:39:46 AM","N","7.A.04_01","24442","7.A.04_01","Catalog","3","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:39:46 AM"
"1346328","206759474","23224","6/27/2011 9:35:13 AM","6/27/2011 9:39:59 AM","N","6.M.01_02","30432","6.M.01_02","Catalog","5","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:39:59 AM"
"1346346","209722743","21493","6/27/2011 9:37:50 AM","6/27/2011 9:40:10 AM","N","6.G.07_04","30428","6.G.07_04","Catalog","2","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:40:10 AM"
"1346290","205924392","21449","6/27/2011 9:34:07 AM","6/27/2011 9:40:19 AM","N","6.G.08_04","25460","6.G.08_04","Catalog","1","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:40:19 AM"
"1346347","219970191","21496","6/27/2011 9:37:57 AM","6/27/2011 9:40:39 AM","N","6.M.07_01","25558","6.M.07_01","Catalog","2","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:40:39 AM"
"1346344","206636227","21459","6/27/2011 9:36:49 AM","6/27/2011 9:40:42 AM","N","6.M.01_01","30431","6.M.01_01","Catalog","4","5","O","N","228","228","228-MATH-6-602","15429","602","602","2011","0","0","","","","","6/27/2011 9:40:42 AM"
"1346354","208329276","22844","6/27/2011 9:42:45 AM","6/27/2011 9:43:30 AM","N","8.G.09_03","25157","8.G.09_03","Catalog","1","5","O","N","131","131","131-MATH-8-816","15426","816","816","2011","0","0","","","","","6/27/2011 9:43:30 AM"
"1346357","208527689","22846","6/27/2011 9:43:22 AM","6/27/2011 9:44:00 AM","N","8.G.15_02","30691","8.G.15_02","Catalog","1","5","O","N","131","131","131-MATH-8-816","15426","816","816","2011","0","0","","","","","6/27/2011 9:44:00 AM"
"1346355","219948627","23518","6/27/2011 9:43:00 AM","6/27/2011 9:44:32 AM","N","8.G.09_05","25159","8.G.09_05","Catalog","1","5","O","N","131","131","131-MATH-8-816","15426","816","816","2011","0","0","","","","","6/27/2011 9:44:32 AM"
"1346352","204279210","22612","6/27/2011 9:41:32 AM","6/27/2011 9:44:47 AM","N","A.A.33_05S_061611","31045","A.A.33_05","Catalog","1","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","6/27/2011 9:44:47 AM"
"1346365","203959259","22608","6/27/2011 9:44:21 AM","6/27/2011 9:44:50 AM","N","8.A.17_01","25487","8.A.17_01","Catalog","5","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","6/27/2011 9:44:50 AM"
"1346264","205449077","21519","6/27/2011 9:31:55 AM","6/27/2011 9:45:11 AM","N","6.G.09_02","24252","6.G.09_02","Catalog","3","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:45:11 AM"
"1346353","203098223","22491","6/27/2011 9:41:51 AM","6/27/2011 9:45:57 AM","N","8.G.21_01","25197","8.G.21_01","Catalog","1","5","O","N","131","131","131-MATH-8-803","15421","803","803","2011","0","0","","","","","6/27/2011 9:45:57 AM"
"1346379","206141376","22618","6/27/2011 9:45:17 AM","6/27/2011 9:46:07 AM","N","8.A.11_01","25089","8.A.11_01","Catalog","4","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","6/27/2011 9:46:07 AM"
"1346372","203694310","22605","6/27/2011 9:44:42 AM","6/27/2011 9:46:14 AM","N","8.G.17_03S_050611","30815","8.G.17_03","Catalog","1","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","6/27/2011 9:46:14 AM"
"1346359","203936638","22384","6/27/2011 9:44:09 AM","6/27/2011 9:46:21 AM","N","A.G.04_01","30527","A.G.04_01","Catalog","5","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","6/27/2011 9:46:21 AM"
"1346392","203308812","22599","6/27/2011 9:46:25 AM","6/27/2011 9:46:41 AM","N","A.A.18_02","30697","A.A.18_02","Catalog","1","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","6/27/2011 9:46:41 AM"
